Time (s),Mass (kg),,Pull force (kg)
106.068727,67.7949,,-3.96745
106.0847559,67.6015,,-3.77405
106.0970862,68.0532,,-4.22575
106.109426,68.6284,,-4.80095
106.1220751,69.2912,,-5.46375
106.1379938,69.9005,,-6.07305
106.1503479,70.2427,,-6.41525
106.1626668,70.3172,,-6.48975
106.175452,70.1897,,-6.36225
106.1874809,69.8111,,-5.98365
106.203537,69.3442,,-5.51675
106.2158818,68.2433,,-4.41585
106.2282641,67.6082,,-3.78075
106.240556,67.0025,,-3.17505
106.2569051,66.611,,-2.78355
106.2691309,66.5343,,-2.70685
106.2814591,66.7061,,-2.87865
106.2937541,67.0018,,-3.17435
106.3100209,67.2755,,-3.44805
106.3224301,67.8298,,-4.00235
106.3346081,67.9135,,-4.08605
106.3470709,67.8185,,-3.99105
106.363241,67.6303,,-3.80285
106.3756049,67.4261,,-3.59865
106.3881309,67.2864,,-3.45895
106.4002531,67.195,,-3.36755
106.412667,67.0795,,-3.25205
106.4288502,66.9267,,-3.09925
106.4413249,66.8754,,-3.04795
106.45348,67.0132,,-3.18575
106.4658401,67.0991,,-3.27165
106.482168,67.0958,,-3.26835
106.4943929,67.1131,,-3.28565
106.5067098,67.1865,,-3.35905
106.5192881,67.282,,-3.45455
106.5352681,67.4716,,-3.64415
106.5476148,67.7186,,-3.89115
106.559984,67.6165,,-3.78905
106.5723591,67.3365,,-3.50905
106.5885348,66.94,,-3.11255
106.6008801,66.532,,-2.70455
106.6131649,66.1993,,-2.37185
106.6255689,65.9069,,-2.07945
106.6378,65.6157,,-1.78825
106.654218,64.9157,,-1.08825
106.666414,64.5971,,-0.76965
106.6787519,64.3694,,-0.54195
106.691215,64.2214,,-0.39395
106.707644,64.108,,-0.28055
106.7196579,63.913,,-0.08555
106.7319911,63.5253,,0.30215
106.7443221,62.9694,,0.85805
106.7620871,62.38,,1.44745
106.7729452,61.3926,,2.43485
106.7852859,60.9818,,2.84565
106.7976379,60.5987,,3.22875
106.813761,60.3332,,3.49425
106.826299,60.113,,3.71445
106.838572,59.9127,,3.91475
106.8506711,59.6677,,4.15975
106.8631458,59.3307,,4.49675
106.8796232,58.5537,,5.27375
106.8916972,58.1742,,5.65325
106.9040949,57.8346,,5.99285
106.9169269,57.614,,6.21345
106.93258,57.539,,6.28845
106.945107,57.4553,,6.37215
106.9575441,57.335,,6.49245
106.9703619,57.129,,6.69845
106.985806,56.8797,,6.94775
106.998173,56.5459,,7.28155
107.0105739,56.3393,,7.48815
107.0230169,56.1182,,7.70925
107.0390329,55.9307,,7.89675
107.051404,55.6578,,8.16965
107.0637622,55.3298,,8.49765
107.0760539,54.9812,,8.84625
107.092787,54.6389,,9.18855
107.1046178,53.7904,,10.03705
107.1169651,53.2106,,10.61685
107.1292851,52.462,,11.36545
107.1416371,51.6721,,12.15535
107.1578548,50.9226,,12.90485
107.1702261,50.2254,,13.60205
107.1829841,49.5593,,14.26815
107.1949201,48.9172,,14.91025
107.2111011,48.3103,,15.51715
107.223547,47.248,,16.57945
107.235785,46.6613,,17.16615
107.248049,46.0634,,17.76405
107.264348,45.47,,18.35745
107.2767279,44.7954,,19.03205
107.2889781,43.9405,,19.88695
107.3013401,42.9538,,20.87365
107.3176219,41.8075,,22.01995
107.329958,39.5994,,24.22805
107.3429182,38.5324,,25.29505
107.3545229,37.4765,,26.35095
107.3668981,36.4482,,27.37925
107.383255,35.4501,,28.37735
107.3954711,34.5795,,29.24795
107.408026,33.9319,,29.89555
107.42014,33.5609,,30.26655
107.4363871,32.9504,,30.87705
107.448673,32.4712,,31.35625
107.461082,31.9033,,31.92415
107.47352,31.2422,,32.58525
107.4896131,30.547,,33.28045
107.5019171,29.929,,33.89845
107.5142591,29.4739,,34.35355
107.5267391,29.1698,,34.65765
107.542902,29.0981,,34.72935
107.5553319,29.8608,,33.96665
107.5675061,30.5333,,33.29415
107.580122,31.2508,,32.57665
107.5921791,31.9399,,31.88755
107.608494,32.6304,,31.19705
107.6207809,33.3495,,30.47795
107.6330769,34.0957,,29.73175
107.6454,34.8838,,28.94365
107.661628,36.4937,,27.33375
107.674016,37.3645,,26.46295
107.686306,38.2429,,25.58455
107.6986659,39.1532,,24.67425
107.7148972,40.1268,,23.70065
107.7272072,41.1452,,22.68225
107.7395718,42.23,,21.59745
107.7518289,43.3334,,20.49405
107.7688072,44.357,,19.47045
107.780525,46.131,,17.69645
107.792871,47.0122,,16.81525
107.8051329,47.8794,,15.94805
107.8176081,48.7174,,15.11005
107.833853,49.5608,,14.26665
107.8465431,50.385,,13.44245
107.8583448,51.2388,,12.58865
107.870693,52.0305,,11.79695
107.8869119,53.4772,,10.35025
107.899251,54.0912,,9.73625
107.9116142,54.6505,,9.17695
107.9239879,55.1879,,8.63955
107.9401581,55.6371,,8.19035
107.952471,56.0653,,7.76215
107.964865,56.4869,,7.34055
107.9773171,56.8705,,6.95695
107.9933639,57.2264,,6.60105
108.0057268,57.9379,,5.88955
108.01807,58.3098,,5.51765
108.0303459,58.6975,,5.12995
108.0427549,59.0135,,4.81395
108.0589209,59.2615,,4.56595
108.0719631,59.4211,,4.40635
108.0839231,59.5129,,4.31455
108.0959451,59.5991,,4.22835
108.112776,59.9307,,3.89675
108.124625,60.3472,,3.48025
108.1367788,60.9658,,2.86165
108.1491899,61.6883,,2.13915
108.1654129,62.4136,,1.41385
108.177753,63.1433,,0.68415
108.190129,63.8572,,-0.02975
108.2024291,64.586,,-0.75855
108.2186348,65.7855,,-1.95805
108.2310381,66.2291,,-2.40165
108.2433362,66.5876,,-2.76015
108.2556798,66.9515,,-3.12405
108.2680621,67.3242,,-3.49675
108.2841902,67.6227,,-3.79525
108.2966409,67.8423,,-4.01485
108.3089058,67.9878,,-4.16035
108.321116,68.1401,,-4.31265
108.3374829,68.7921,,-4.96465
108.349761,69.21,,-5.38255
108.3620992,69.5278,,-5.70035
108.3748782,69.6384,,-5.81095
108.3907161,69.5137,,-5.68625
108.4031379,69.2218,,-5.39435
108.4155209,68.7879,,-4.96045
108.427695,68.2377,,-4.41025
108.443994,66.8742,,-3.04675
108.456259,66.294,,-2.46655
108.4687369,66.0275,,-2.20005
108.4812641,66.0952,,-2.26775
108.4971371,66.2667,,-2.43925
108.5095909,66.3553,,-2.52785
108.5218379,66.3342,,-2.50675
108.5340788,66.2541,,-2.42665
108.54649,66.1198,,-2.29235
108.5627298,65.9581,,-2.13065
108.575222,66.0715,,-2.24405
108.5874112,66.2764,,-2.44895
108.5996399,66.4698,,-2.64235
108.61601,66.6036,,-2.77615
108.6283429,66.7405,,-2.91305
108.6406751,66.9295,,-3.10205
108.6529279,67.2163,,-3.38885
108.6691828,68.0323,,-4.20485
108.6815982,68.3745,,-4.54705
108.693893,68.5179,,-4.69045
108.7063248,68.458,,-4.63055
108.722816,68.223,,-4.39555
108.7347879,67.9445,,-4.11705
108.747088,67.8076,,-3.98015
108.7595859,67.8387,,-4.01125
108.7718871,67.8695,,-4.04205
108.7879641,67.938,,-4.11055
108.800333,67.9713,,-4.14385
108.8127949,67.8964,,-4.06895
108.8255551,67.7346,,-3.90715
108.8412499,67.4778,,-3.65035
108.8536291,67.1291,,-3.30165
108.865927,66.7342,,-2.90675
108.8783159,66.3284,,-2.50095
108.8945909,65.4322,,-1.60475
108.9068289,64.9769,,-1.14945
108.9191871,64.4549,,-0.62745
108.9316242,63.8534,,-0.02595
108.9476688,63.2638,,0.56365
108.960103,62.7743,,1.05315
108.972316,62.419,,1.40845
108.9846141,62.1711,,1.65635
108.9970951,61.9239,,1.90355
109.013257,61.1794,,2.64805
109.0256429,60.7829,,3.04455
109.038285,60.4871,,3.34035
109.050422,60.3006,,3.52685
109.066551,60.15,,3.67745
109.078877,59.9721,,3.85535
109.0912051,59.6989,,4.12855
109.1035612,59.3373,,4.49015
109.1201708,58.8333,,4.99415
109.1321919,58.776,,5.05145
109.1444001,58.7896,,5.03785
109.15678,58.8806,,4.94685
109.1748021,58.8896,,4.93785
109.185586,58.768,,5.05945
109.197696,58.608,,5.21945
109.2101779,58.5013,,5.32615
109.2225561,58.168,,5.65945
109.2385688,57.8933,,5.93415
109.2508678,57.5831,,6.24435
109.2633672,57.3197,,6.50775
109.2755728,57.046,,6.78145
109.2917919,56.8109,,7.01655
109.3041251,56.6306,,7.19685
109.3164341,56.5466,,7.28085
109.3288281,56.561,,7.26645
109.3449941,56.5995,,7.22795
109.3590231,56.3637,,7.46375
109.3698421,55.8966,,7.93085
109.3821192,55.2925,,8.53495
109.3981969,54.6109,,9.21655
109.41078,54.0605,,9.76695
109.4229269,53.6935,,10.13395
109.4352629,53.4408,,10.38665
109.4475701,52.7615,,11.06595
109.4655919,52.3975,,11.42995
109.4761209,52.0119,,11.81555
109.4884729,51.5825,,12.24495
109.500737,51.1055,,12.72195
109.51704,50.6534,,13.17405
109.5295248,50.306,,13.52145
109.5417199,50.1055,,13.72195
109.553942,49.996,,13.83145
109.5702829,49.8357,,13.99175
109.5826759,49.76,,14.06745
109.5949399,49.6099,,14.21755
109.6072471,49.3582,,14.46925
109.623667,49.09,,14.73745
109.6358559,48.8141,,15.01335
109.6481462,48.5782,,15.24925
109.660717,48.458,,15.36945
109.6767559,48.7859,,15.04155
109.6892021,49.1124,,14.71505
109.70153,49.4771,,14.35035
109.713778,49.819,,14.00845
109.7261732,50.1146,,13.71285
109.7425809,50.4035,,13.42395
109.7546179,50.7821,,13.04535
109.7670178,51.282,,12.54545
109.7793529,51.7912,,12.03625
109.7955399,52.5872,,11.24025
109.8079422,52.8516,,10.97585
109.8203859,53.131,,10.69645
109.832588,53.4744,,10.35305
109.8487751,53.8767,,9.95075
109.8611419,54.2577,,9.56975
109.8736219,54.6099,,9.21755
109.885776,54.8872,,8.94025
109.9020588,55.3485,,8.47895
109.9143541,55.6358,,8.19165
109.926698,55.925,,7.90245
109.9391441,56.2184,,7.60905
109.9513729,56.4364,,7.39105
109.9675701,56.5879,,7.23955
109.979929,56.6824,,7.14505
109.99229,56.8326,,6.99485
110.0046051,57.3377,,6.48975
110.021771,57.5486,,6.27885
110.0331528,57.7137,,6.11375
110.045697,57.8323,,5.99515
110.0578542,57.9648,,5.86265
110.0753798,58.186,,5.64145
110.0868311,58.4346,,5.39285
110.0987439,58.5904,,5.23705
110.11112,58.6634,,5.16405
110.127279,58.8875,,4.93995
110.1396329,59.0472,,4.78025
110.1519349,59.2815,,4.54595
110.1643639,59.5593,,4.26815
110.177392,59.8518,,3.97565
110.1928701,60.162,,3.66545
110.205235,60.4808,,3.34665
110.217706,60.822,,3.00545
110.229857,61.7734,,2.05405
110.2460918,62.3338,,1.49365
110.2591128,62.8707,,0.95675
110.270735,63.3832,,0.44425
110.2832661,63.963,,-0.13555
110.2993009,64.5866,,-0.75915
110.312005,65.1905,,-1.36305
110.324013,65.7286,,-1.90115
110.3362868,66.2,,-2.37255
110.3525522,67.0874,,-3.25995
110.3649151,67.6465,,-3.81905
110.3772311,68.3287,,-4.50125
110.3896351,69.0519,,-5.22445
110.401958,69.6915,,-5.86405
110.4181092,70.2351,,-6.40765
110.430764,70.6084,,-6.78095
110.4429281,70.7097,,-6.88225
110.455122,70.4432,,-6.61575
110.4714139,70.2741,,-6.44665
110.4836981,70.0704,,-6.24295
110.4960182,69.7819,,-5.95445
110.508378,69.3662,,-5.53875
110.5246341,68.9281,,-5.10065
110.5369,68.511,,-4.68355
110.5492368,68.0445,,-4.21705
110.561708,67.5439,,-3.71645
110.5778191,66.8756,,-3.04815
110.5905561,66.696,,-2.86855
110.602524,66.7079,,-2.88045
110.6160831,66.9158,,-3.08835
110.6273708,67.2715,,-3.44405
110.643399,67.6757,,-3.84825
110.655798,67.9436,,-4.11615
110.668082,67.9303,,-4.10285
110.6803911,67.559,,-3.73155
110.6966341,67.4205,,-3.59305
110.709024,67.3183,,-3.49085
110.72137,67.1673,,-3.33985
110.733777,66.9567,,-3.12925
110.749861,66.6886,,-2.86115
110.7622042,66.5941,,-2.76665
110.7785761,66.7536,,-2.92615
110.7870052,67.041,,-3.21355
110.8030591,67.2008,,-3.37335
110.815443,67.0749,,-3.24745
110.829071,67.0694,,-3.24195
110.8401771,67.154,,-3.32655
110.8566709,67.2976,,-3.47015
110.8686819,67.3949,,-3.56745
110.8809829,67.4042,,-3.57675
110.8934791,67.2872,,-3.45975
110.9056511,66.6611,,-2.83365
110.9219251,66.1947,,-2.36725
110.9341969,65.6887,,-1.86125
110.9465718,65.2714,,-1.44395
110.959825,64.9667,,-1.13925
110.975246,64.693,,-0.86555
110.987484,64.3669,,-0.53945
110.9997458,64.0225,,-0.19505
111.0122271,63.613,,0.21445
111.0284069,63.4874,,0.34005
111.0407121,63.3744,,0.45305
111.053035,63.1653,,0.66215
111.065454,62.7964,,1.03105
111.081661,62.2861,,1.54135
111.0939398,61.7354,,2.09205
111.1062388,61.1902,,2.63725
111.11868,60.7632,,3.06425
111.1309609,59.7832,,4.04425
111.1473861,59.1954,,4.63205
111.159857,58.6951,,5.13235
111.1717539,58.2753,,5.55215
111.184207,57.9328,,5.89465
111.2004819,57.6921,,6.13535
111.2132342,57.5001,,6.32735
111.2250569,57.3228,,6.50465
111.2373109,56.7357,,7.09175
111.2537022,56.3393,,7.48815
111.2662702,55.9806,,7.84685
111.2783668,55.706,,8.12145
111.2906621,55.5697,,8.25775
111.3069129,55.5163,,8.31115
111.319232,55.4669,,8.36055
111.3315899,55.3911,,8.43635
111.3439279,55.2975,,8.52995
111.3565538,54.8599,,8.96755
111.372473,54.4935,,9.33395
111.3848031,54.0763,,9.75115
111.3973029,53.5551,,10.27235
111.4101479,53.0987,,10.72875
111.425668,52.703,,11.12445
111.437968,52.446,,11.38145
111.450278,52.2612,,11.56625
111.4627838,51.6691,,12.15835
111.4795771,51.1949,,12.63255
111.4914479,50.7233,,13.10415
111.5036299,50.4539,,13.37355
111.5160029,50.374,,13.45345
111.5324771,50.4594,,13.36805
111.544517,50.5903,,13.23715
111.5567679,50.6957,,13.13175
111.569154,50.8379,,12.98955
111.581558,50.9464,,12.88105
111.5977159,50.7991,,13.02835
111.6108892,50.5091,,13.31835
111.622613,50.1322,,13.69525
111.635062,49.7631,,14.06435
111.6509469,49.4304,,14.39705
111.663271,49.165,,14.66245
111.6757731,48.956,,14.87145
111.6879358,48.6723,,15.15515
111.7041798,48.634,,15.19345
111.7166498,48.6494,,15.17805
111.7288492,48.5881,,15.23935
111.7414749,48.4215,,15.40595
111.7574141,48.184,,15.64345
111.7697399,47.957,,15.87045
111.782093,47.8364,,15.99105
111.7944691,48.3741,,15.45335
111.806828,49.0293,,14.79815
111.8229868,49.6897,,14.13775
111.8352921,50.2682,,13.55925
111.848758,50.7965,,13.03095
111.860795,51.3589,,12.46855
111.876328,51.9731,,11.85435
111.88854,52.5082,,11.31925
111.900949,52.9781,,10.84935
111.9135232,53.4462,,10.38125
111.9294729,53.5429,,10.28455
111.9417908,53.6072,,10.22025
111.9541569,53.7219,,10.10555
111.966573,53.782,,10.04545
111.9826741,53.878,,9.94945
111.9953599,54.0353,,9.79215
112.00739,54.099,,9.72845
112.0197959,53.9172,,9.91025
112.032068,53.6698,,10.15765
112.0482512,53.3258,,10.50165
112.0607929,52.8129,,11.01455
112.0729241,52.2113,,11.61615
112.085278,51.6177,,12.20975
112.1014509,51.1487,,12.67875
112.1137841,50.9001,,12.92735
112.126214,50.7912,,13.03625
112.138495,50.8896,,12.93785
112.154706,50.9397,,12.88775
112.1671011,51.0517,,12.77575
112.1794679,51.1965,,12.63095
112.191787,51.2842,,12.54325
112.2079589,51.3365,,12.49095
112.2202642,51.2712,,12.55625
112.232604,51.1217,,12.70575
112.2449751,50.4319,,13.39555
112.2619529,50.1043,,13.72315
112.273526,49.8861,,13.94135
112.285841,49.7359,,14.09155
112.2981369,49.6205,,14.20695
112.310437,49.5139,,14.31355
112.326767,49.3462,,14.48125
112.339062,49.0893,,14.73815
112.3513961,48.7744,,15.05305
112.3638399,47.8971,,15.93035
112.3800199,47.5685,,16.25895
112.3923979,47.4712,,16.35625
112.4048309,47.4548,,16.37265
112.4170449,47.3365,,16.49095
112.4331949,47.1605,,16.66695
112.445564,46.9568,,16.87065
112.4581218,46.6388,,17.18865
112.4708409,45.8263,,18.00115
112.4864581,45.4733,,18.35415
112.498785,45.2605,,18.56695
112.5112581,45.095,,18.73245
112.5234339,44.9976,,18.82985
112.5359011,45.1336,,18.69385
112.552047,45.6092,,18.21825
112.5643649,46.2613,,17.56615
112.577095,47.4913,,16.33615
112.58902,47.987,,15.84045
112.605269,48.2044,,15.62305
112.6176181,48.2889,,15.53855
112.6308279,48.4473,,15.38015
112.6422381,48.7886,,15.03885
112.658637,49.3127,,14.51475
112.6708431,49.7583,,14.06915
112.683172,49.874,,13.95345
112.6954138,49.2579,,14.56955
112.711745,49.0351,,14.79235
112.724196,49.1103,,14.71715
112.7363811,49.5692,,14.25825
112.7487609,50.059,,13.76845
112.761157,50.3425,,13.48495
112.7780089,50.2814,,13.54605
112.7896879,49.7357,,14.09175
112.801981,48.3565,,15.47095
112.8143039,47.9059,,15.92155
112.830565,47.981,,15.84645
112.8428969,48.7693,,15.05815
112.85514,49.9939,,13.83355
112.8678482,51.2593,,12.56815
112.88376,52.309,,11.51845
112.8960559,52.8974,,10.93005
112.90855,53.004,,10.82345
112.9207668,53.8021,,10.02535
112.9369841,55.1515,,8.67595
112.9494498,56.8132,,7.01425
112.961808,58.379,,5.44845
112.9740839,59.4532,,4.37425
112.986414,60.0318,,3.79565
113.0027618,60.2807,,3.54675
113.01492,60.0141,,3.81335
113.0276599,58.3083,,5.51915
113.0396359,57.3613,,6.46615
113.0558171,56.3162,,7.51125
113.0682459,55.1394,,8.68805
113.0804489,53.9093,,9.91815
113.0928979,52.5016,,11.32585
113.109077,50.4887,,13.33875
113.121495,47.7567,,16.07075
113.13376,44.043,,19.78445
113.1460011,29.8596,,33.96785
113.1623201,20.3978,,43.42965
113.174813,12.1427,,51.68475
113.1869988,6.7889,,57.03855
113.1992481,4.1417,,59.68575
113.2145472,2.58,,61.24745
113.223918,1.725,,62.10245
113.240098,1.1425,,62.68495
113.2524462,0.6793,,63.14815
113.264781,0.1361,,63.69135
113.2775741,0.068,,63.75945
113.2893999,0.0005,,63.82695
113.3056149,0.073,,63.75445
113.3187208,0.1368,,63.69065
113.331145,0.15,,63.67745
113.342684,0.1757,,63.65175
113.3549049,0.2068,,63.62065
113.367223,0.2168,,63.61065
113.3834169,0.2156,,63.61185
113.39573,0.203,,63.62445
113.4081478,0.2184,,63.60905
113.420588,0.1795,,63.64795
113.4328759,0.1648,,63.66265
113.4450111,0.1553,,63.67215
113.4613311,0.1646,,63.66285
113.473628,0.1812,,63.64625
113.4859021,0.1855,,63.64195
113.4982362,0.1938,,63.63365
113.51107,0.2055,,63.62195
113.5228672,0.2297,,63.59775
113.539083,0.2138,,63.61365
113.5514531,0.2165,,63.61095
113.563839,0.222,,63.60545
113.576057,0.2213,,63.60615
113.5882709,0.2298,,63.59765
113.6007121,0.23,,63.59745
113.6169209,0.2458,,63.58165
113.6294382,0.2046,,63.62285
113.6416008,0.2098,,63.61765
113.6538951,0.2045,,63.62295
113.666153,0.2171,,63.61035
113.6824229,0.2108,,63.61665
113.694732,0.209,,63.61845
113.7070498,0.2175,,63.60995
113.719425,0.2204,,63.60705
113.7318029,0.2055,,63.62195
113.744627,0.2076,,63.61985
113.7602961,0.2125,,63.61495
113.7725632,0.1871,,63.64035
113.7849588,0.1986,,63.62885
113.7972131,0.1949,,63.63255
113.809644,0.2069,,63.62055
113.8219221,0.2249,,63.60255
113.8380849,0.2177,,63.60975
113.8503761,0.2058,,63.62165
113.862715,0.2141,,63.61335
113.875123,0.2206,,63.60685
113.8873892,0.2103,,63.61715
113.899693,0.2165,,63.61095
113.9159441,0.1975,,63.62995
113.9282558,0.1949,,63.63255
113.940546,0.1773,,63.65015
113.9528561,0.1897,,63.63775
113.966331,0.1628,,63.66465
113.9782021,0.167,,63.66045
113.9937561,0.1812,,63.64625
114.0060499,0.199,,63.62845
114.0189118,0.2096,,63.61785
114.0307031,0.2158,,63.61165
114.0431101,0.196,,63.63145
114.0592401,0.2174,,63.61005
114.0717008,0.1659,,63.66155
114.083885,0.1808,,63.64665
114.0961881,0.2007,,63.62675
114.108463,0.182,,63.64545
114.1207778,0.1703,,63.65715
114.137049,0.1853,,63.64215
114.1493759,0.1925,,63.63495
114.1617341,0.2035,,63.62395
114.174021,0.2042,,63.62325
114.1862741,0.1866,,63.64085
114.1986909,0.2017,,63.62575
114.2153041,0.193,,63.63445
114.227407,0.1867,,63.64075
114.2395871,0.1812,,63.64625
114.2518911,0.1721,,63.65535
114.264498,0.1631,,63.66435
114.276665,0.1644,,63.66305
114.292809,0.1674,,63.66005
114.3050699,0.1985,,63.62895
114.317378,0.1962,,63.63125
114.3297231,0.1944,,63.63305
114.3421202,0.1999,,63.62755
114.3543079,0.1813,,63.64615
114.370584,0.1984,,63.62905
114.38289,0.2094,,63.61805
114.3952029,0.1868,,63.64065
114.4075029,0.2035,,63.62395
114.4198608,0.2119,,63.61555
114.4360738,0.2137,,63.61375
114.4483829,0.2006,,63.62685
114.4613581,0.1845,,63.64295
114.473062,0.1711,,63.65635
114.4853699,0.1879,,63.63955
114.497659,0.1804,,63.64705
114.513854,0.177,,63.65045
114.526226,0.1781,,63.64935
114.5385189,0.164,,63.66345
114.5508661,0.1993,,63.62815
114.563237,0.214,,63.61345
114.575645,0.2045,,63.62295
114.5918,0.1979,,63.62955
114.604075,0.2002,,63.62725
114.61639,0.1719,,63.65555
114.628701,0.1867,,63.64075
114.6410248,0.2027,,63.62475
114.6532431,0.2067,,63.62075
114.6695449,0.2033,,63.62415
114.6818779,0.1804,,63.64705
114.6942031,0.1761,,63.65135
114.706527,0.1661,,63.66135
114.7187569,0.1687,,63.65875
114.7321231,0.1894,,63.63805
114.7473741,0.1514,,63.67605
114.7598288,0.1746,,63.65285
114.7720098,0.1998,,63.62765
114.784337,0.1973,,63.63015
114.796684,0.189,,63.63845
114.8129499,0.2002,,63.62725
114.825222,0.1797,,63.64775
114.8375919,0.1648,,63.66265
114.849838,0.1765,,63.65095
114.8622639,0.1938,,63.63365
114.87447,0.183,,63.64445
114.8906889,0.1966,,63.63085
114.9030099,0.2018,,63.62565
114.915684,0.1948,,63.63265
114.928355,0.1916,,63.63585
114.939913,0.2059,,63.62155
114.9523129,0.2028,,63.62465
